id,registration_display,fid,name,factory_type,province,district,sub_district,address_full,lat,lng,coord_source,last_seen_in_feed,absent_from_feed_as_of
จ3-41(1)-17/48นบ,จ3-41(1)-17/48นบ,"=""20120001725482""",บริษัท เนชั่นไฮย์ 1954 จำกัด,3,นนทบุรี,เมืองนนทบุรี,บางไผ่,88/2 ม.1 ซ.วัดรวก ถ.บางไผ่พัฒนา,13.821283333333,100.48355,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-17/59ปท,จ3-41(1)-17/59ปท,"=""20130101725597""",บริษัท ลาเบลเทค แมชชีนเนอรี่ จำกัด,3,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,55/36 ม.4,13.972091,100.725008,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-17/64นฐ,จ3-41(1)-17/64นฐ,"=""20730412725648""",บริษัท พรจิตรา กล่องกระดาษ จำกัด,3,นครปฐม,สามพราน,อ้อมใหญ่,15/41-15/42,13.7,100.268,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-18/53นฐ,จ3-41(1)-18/53นฐ,"=""20730001825536""",บริษัท พีเอสพี ป.แสงทองการพิมพ์ จำกัด,3,นครปฐม,นครชัยศรี,ไทยาวาส,88/8 ม.4 ถ.ศาลายา-นครชัยศรี,13.805685338218,100.23212113905,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-18/56นฐ,จ3-41(1)-18/56นฐ,"=""20730101825568""",บริษัท บี. เอส.พี.เอ จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,98/89 ม.11 ถ.พุทธมณฑลสาย 5,13.741963873838,100.29961289546,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-18/61นบ,จ3-41(1)-18/61นบ,"=""20120001825613""",เอส.ไอ.เอ็น.อินฟอร์เมชั่น,3,นนทบุรี,บางบัวทอง,บางคูรัด,15/16 ม.4,13.907,100.351,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-19/50นบ,จ3-41(1)-19/50นบ,"=""20120001925504""",บริษัท เอสเอ็นซีเซ็นเตอร์ จำกัด,3,นนทบุรี,ไทรน้อย,คลองขวาง,21/4 ม.4 ถ.ไทรน้อย-ลาดบัวหลวง,13.98228,100.30493,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-19/54นฐ,จ3-41(1)-19/54นฐ,"=""20730001925542""",บริษัท วี เอ็น ที อินเตอร์พริ้นท์ จำกัด,3,นครปฐม,บางเลน,นราภิรมย์,168 ม.10,13.9671232695,100.2803418409,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-19/56ฉช,จ3-41(1)-19/56ฉช,"=""20240001925567""",บริษัท บีวายบี พริ้น แอนด์ แพค จำกัด,3,ฉะเชิงเทรา,บางน้ำเปรี้ยว,ศาลาแดง,41/2 ม.14,13.799972,100.943857,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-19/67รย,จ3-41(1)-19/67รย,"=""20210206925670""",บริษัท จิงเหอ แพคกิ้ง เอ็นเตอร์ไพรซ์ จำกัด,3,ระยอง,นิคมพัฒนา,นิคมพัฒนา,1330-1330/1 ม.5,12.856,101.177,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/35สป,จ3-41(1)-2/35สป,"=""20110400225358""",บริษัท ศรีบุญอุตสาหกรรมการพิมพ์ (1988) จำกัด,3,สมุทรปราการ,เมืองสมุทรปราการ,สำโรงเหนือ,3021 ม.10 ซ.สุขสม ถ.สุขุมวิท,13.6513,100.61575,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/44นฐ,จ3-41(1)-2/44นฐ,"=""20730700225442""",บริษัท โตกิวา เอ.พี.(ประเทศไทย) จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,66/41 ม.12 ซ.แฟคตอรี่แลนด์ 5 ถ.พุทธมณฑลสาย 5,13.740266666667,100.30296666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/46นฐ,จ3-41(1)-2/46นฐ,"=""20730500225469""",บริษัท จิไท จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,98/64 ม.11,13.7327,100.3025,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/56สค,จ3-41(1)-2/56สค,"=""20740300225569""",บริษัท บุญญวัฒน์บรรจุภัณฑ์ จำกัด,3,สมุทรสาคร,กระทุ่มแบน,สวนหลวง,97/5-6 ม.9 ถ.สวนหลวง,13.67305,100.30316,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/61ลพ,จ3-41(1)-2/61ลพ,"=""20510000225619""",บริษัท สันติภาพแพ็คพริ้นท์ จำกัด,3,ลำพูน,เมืองลำพูน,มะเขือแจ้,214 ม.19,18.627174290495,99.069502341453,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-2/65ปท,จ3-41(1)-2/65ปท,"=""20130016025653""",บริษัท ชินโคพริ้นติ้ง (ประเทศไทย) จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,1349 ม.13,14.066,100.607,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-20/54อย,จ3-41(1)-20/54อย,"=""20140002025542""",บริษัท บีจี แพคเกจจิ้ง จำกัด,3,พระนครศรีอยุธยา,อุทัย,อุทัย,689 ม.4,14.373,100.655,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-22/48นฐ,จ3-41(1)-22/48นฐ,"=""20730002225488""",มูลนิธิมหามกุฎราชวิทยาลัย,3,นครปฐม,พุทธมณฑล,ศาลายา,129 ม.3 ถ.ศาลายา-นครชัยศรี,13.802666666667,100.29963333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-22/55ภก,จ3-41(1)-22/55ภก,"=""20830002225551""",บริษัท โรงพิมพ์กองทอง จำกัด,3,ภูเก็ต,เมืองภูเก็ต,วิชิต,11/15 ม.6 ซ.งูเหลือม ถ.ศักดิเดช,7.8596,98.38022,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-22/56นฐ,จ3-41(1)-22/56นฐ,"=""20730002225561""",บริษัท กันต์รพี เพรส จำกัด,3,นครปฐม,พุทธมณฑล,คลองโยง,ม.5 ถ.ศาลายา-บางภาษี,13.861406331459,100.29097013906,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-23/49นบ,จ3-41(1)-23/49นบ,"=""20120002325498""",บริษัท สยามเอเซียพริ้นท์ จำกัด,3,นนทบุรี,บางใหญ่,บางใหญ่,41/23 ม.3 ถ.บางใหญ่-บางคูลัด (กันตนา),13.841116666667,100.37008333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-23/52นบ,จ3-41(1)-23/52นบ,"=""20120002325522""",บริษัท สยามศิลปการพิมพ์ จำกัด,3,นนทบุรี,บางกรวย,บางคูเวียง,18 ม.1 ซ.วัดหูช้าง ถ.นครอินทร์,13.81577,100.44968,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-23/56สป,จ3-41(1)-23/56สป,"=""20110002325564""",บริษัท ปาธัช จำกัด,3,สมุทรปราการ,เมืองสมุทรปราการ,แพรกษาใหม่,"895,896 ม.5 ถ.เทพารักษ์",13.559,100.691,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-23/61สป,จ3-41(1)-23/61สป,"=""20110202325612""",บริษัท เอ.แอล.พี.ดี. กรุ๊ป จำกัด,3,สมุทรปราการ,พระสมุทรเจดีย์,ในคลองบางปลากด,389 ม.6 ซ.สุขสวัสดิ์ 86,13.588,100.541,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-24/52สป,จ3-41(1)-24/52สป,"=""20110002425521""",,3,สมุทรปราการ,พระประแดง,บางพึ่ง,140/66 ม.4 ซ.สุขสวัสดิ์ 68 ถ.สุขสวัสดิ์,13.6445,100.5211,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-24/54นฐ,จ3-41(1)-24/54นฐ,"=""20730102425541""",บริษัท โปร บิซ แพ็กเกจจิ้ง จำกัด,3,นครปฐม,พุทธมณฑล,คลองโยง,77/86,13.8954549876,100.2726576544,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-24/57ปท,จ3-41(1)-24/57ปท,"=""20130002425578""",บริษัท เอช ที พี เพรส จำกัด,3,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,12/29 ม.8,13.9674448589735,100.723488898778,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-24/61ปท,จ3-41(1)-24/61ปท,"=""20130002425610""",บริษัท สยามยูนิคโปรดักส์ จำกัด,3,ปทุมธานี,เมืองปทุมธานี,บางกะดี,59/68-69 ม.3,13.983,100.537,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-25/57นบ,จ3-41(1)-25/57นบ,"=""20120002525576""",บริษัท 888 อินเตอร์กรุ๊ป จำกัด,3,นนทบุรี,เมืองนนทบุรี,บางเขน,282/4 ม.2 ซ.งามวงศ์วาน 31 ถ.งามวงศ์วาน,13.835,100.516,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-26/55ปท,จ3-41(1)-26/55ปท,"=""20130002625557""",บริษัท รัตนาลามิเนท แอนด์ ฟอยล์แสตมป์ปิ้ง จำกัด,3,ปทุมธานี,เมืองปทุมธานี,บ้านใหม่,17/99 ม.3 ซ.ร่วมสุข 7/26,13.963,100.553,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-27/57สป,จ3-41(1)-27/57สป,"=""20110002725573""",บริษัท ซัง มูน ดัง จำกัด,3,สมุทรปราการ,บางเสาธง,บางเสาธง,919 ม.15,13.565829,100.781661,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-28/51ปท,จ3-41(1)-28/51ปท,"=""20130002825512""",บริษัท เอช.ที.แอนด์ ที.คอร์ปอเรชั่น จำกัด,3,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,16/4 ม.8,13.97413,100.72869,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-29/59นบ,จ3-41(1)-29/59นบ,"=""20120002925594""",บริษัท ไทภูมิ พับลิชชิ่ง จำกัด,3,นนทบุรี,ปากเกร็ด,คลองข่อย,ม.7 ซ.ร่วมใจ,13.959,100.45,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/39นฐ,จ3-41(1)-3/39นฐ,"=""20730000325397""",บริษัท พีเอสพี ป.แสงทองการพิมพ์ จำกัด,3,นครปฐม,นครชัยศรี,ไทยาวาส,80/18 ม.4 ถ.นครชัยศรี-ศาลายา,13.805183333333,100.23183333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/44นฐ,จ3-41(1)-3/44นฐ,"=""20730000325447""",บริษัท โตกิวา เอ.พี.(ประเทศไทย) จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,66/45 ม.12 ซ.แฟตตอรี่แลนด์ 7 ถ.พุทธมณฑลสาย 5,13.740883333333,100.30341666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/46นฐ,จ3-41(1)-3/46นฐ,"=""20730400325468""",บริษัท กราเวอร์ เอเซีย จำกัด,3,นครปฐม,สามพราน,บ้านใหม่,88/8 ม.2,13.69605,100.2347,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/53นบ,จ3-41(1)-3/53นบ,"=""20120200325530""",บริษัท เฟิสท์ ออฟเซท (1993) จำกัด,3,นนทบุรี,บางบัวทอง,ลำโพ,99/11 ม.7 ถ.กาญจนาภิเษก,13.9652,100.43063,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/58นบ,จ3-41(1)-3/58นบ,"=""20120200325589""",บริษัท เต็มรักการพิมพ์ จำกัด,3,นนทบุรี,บางบัวทอง,บางคูรัด,44 ม.6,13.907,100.351,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/61สค,จ3-41(1)-3/61สค,"=""20740400325616""",บริษัท เบสท์ฟอร์ม พริ้นท์ จำกัด,3,สมุทรสาคร,กระทุ่มแบน,อ้อมน้อย,42/16 ม.5 ซ.ศิริชัย,13.702,100.308,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/64ปท,จ3-41(1)-3/64ปท,"=""20130222825649""",ห้างหุ้นส่วนจำกัด เอสพีเอ็ม.ไซน์เนจ,3,ปทุมธานี,ลำลูกกา,ลำลูกกา,6/8 ม.10,13.972,100.774,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/65นบ,จ3-41(1)-3/65นบ,"=""20120017025653""",เอส.ไอ.เอ็น.อินฟอร์เมชั่น สาขา 2,3,นนทบุรี,ไทรน้อย,ทวีวัฒนา,63 ม.2,13.9371312238148,100.279653221369,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-3/68มค,จ3-41(1)-3/68มค,"=""20440019425689""",บริษัท พี.เอส.เอ๊าท์ดอร์ โพรดัคชั่น จำกัด สาขา มหาสารคาม,3,มหาสารคาม,เชียงยืน,กู่ทอง,333 ม.4,16.426,103.003,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-31/49ฉช,จ3-41(1)-31/49ฉช,"=""20240003125497""",บริษัท ดอท สกรีน จำกัด,3,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,ท่าไข่,28/4 ม.7,13.75731,101.05722,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-41(1)-32/57ปท,จ3-41(1)-32/57ปท,"=""20130003225571""",บริษัท นากาวา จำกัด,3,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,33 ม.13 ถ.เลียบกาญจนาภิเษก,13.961,100.731,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
